-1, -1.0000000000
-0.9, -1.0000000000
-0.8, -1.0000000000
-0.7, -2.0000000000
-0.6, -2.0000000000
-0.5, -2.0000000000
-0.4, -3.0000000000
-0.3, -3.0000000000
-0.2, -5.0000000000
-0.1, -10.0000000000
